algo,dataset,bandwidth,outlier_prop,n_block,kullback_f0_f,kullback_f_f0,jensen,auc_anomaly
mom-kde,D_1_uniform,0.20423331295497604,0.05,51,0.10096860871513659,0.040889574340034346,0.11109485599013494,0.9389029535864979
rkde,D_1_uniform,0.20423331295497604,0.05,,0.013078815459197812,0.012616420521067206,0.05616062805481146,0.9325738396624472
spkde,D_1_uniform,0.20423331295497604,0.05,,0.018628634430807214,0.07280454719489005,0.0747785933111588,0.9400000000000001
kde,D_1_uniform,0.20423331295497604,0.1,,0.07357384876773665,0.4089683121328797,0.15354753692877338,0.8666222222222222
mom-kde,D_1_uniform,0.20423331295497604,0.1,1,0.07357384876773645,0.40896831213288,0.15354753692877338,0.8666222222222222
mom-kde,D_1_uniform,0.20423331295497604,0.1,6,0.05197615422313849,0.22734163240129968,0.12660959370019884,0.8716
mom-kde,D_1_uniform,0.20423331295497604,0.1,11,0.027553212759700362,0.08751591222002109,0.08874367405761839,0.8640444444444445
mom-kde,D_1_uniform,0.20423331295497604,0.1,16,0.0241869358587067,0.041891758739645894,0.08003813071944405,0.8774666666666666
mom-kde,D_1_uniform,0.20423331295497604,0.1,22,0.03465086358009964,0.02672053206325454,0.0827681768076505,0.8766222222222223
mom-kde,D_1_uniform,0.20423331295497604,0.1,27,0.04422479364748437,0.02300448262427821,0.0816339483517566,0.8731555555555556
mom-kde,D_1_uniform,0.20423331295497604,0.1,32,0.04960986181550482,0.027896791750151407,0.08785878030476582,0.8714222222222222
mom-kde,D_1_uniform,0.20423331295497604,0.1,37,0.053732743033616054,0.024864140795891273,0.08578984668876864,0.8681333333333334
mom-kde,D_1_uniform,0.20423331295497604,0.1,43,0.06964471801467581,0.03350749585581343,0.09942112368744271,0.8643555555555555
mom-kde,D_1_uniform,0.20423331295497604,0.1,48,0.10435703408976901,0.043712529571730316,0.11506178064030476,0.8749333333333333
mom-kde,D_1_uniform,0.20423331295497604,0.1,53,0.11363640678925113,0.0479491834440144,0.12010457875258292,0.8684444444444445
mom-kde,D_1_uniform,0.20423331295497604,0.1,58,0.16959060484039373,0.06139841377593073,0.1373608553122892,0.8685777777777778
mom-kde,D_1_uniform,0.20423331295497604,0.1,64,0.1789431692626261,0.0635706131017854,0.14050079072884272,0.8727555555555556
mom-kde,D_1_uniform,0.20423331295497604,0.1,69,0.19466961123813337,0.06930983361297005,0.14640100342515594,0.8653777777777778
mom-kde,D_1_uniform,0.20423331295497604,0.1,74,0.33984093215524347,0.11553619325286552,0.18852873382778684,0.8633777777777778
mom-kde,D_1_uniform,0.20423331295497604,0.1,79,0.31036157230786343,0.10478570921098204,0.17983310862919613,0.8613777777777778
mom-kde,D_1_uniform,0.20423331295497604,0.1,85,0.3981141954290327,0.13027195476158493,0.19958494116972872,0.8932444444444445
mom-kde,D_1_uniform,0.20423331295497604,0.1,90,0.3346486616717823,0.11374679077603693,0.18637837815734917,0.8621333333333334
mom-kde,D_1_uniform,0.20423331295497604,0.1,95,0.3371512865270846,0.11786956368348239,0.18885790197852934,0.8623555555555555
mom-kde,D_1_uniform,0.20423331295497604,0.1,101,0.531648309142807,0.1828526611091201,0.23485642432667397,0.8644000000000001
rkde,D_1_uniform,0.20423331295497604,0.1,,0.024583873336022924,0.09370998412805279,0.08582097805706963,0.892888888888889
spkde,D_1_uniform,0.20423331295497604,0.1,,0.02811669730868109,0.11692755227711735,0.09168885734102766,0.8667111111111111
kde,D_1_uniform,0.18175805677131174,0.15,,0.08960838094771606,0.43332321024212117,0.16764285431191647,0.864433962264151
mom-kde,D_1_uniform,0.18175805677131174,0.15,1,0.08960838094771618,0.4333232102421204,0.1676428543119164,0.864433962264151
mom-kde,D_1_uniform,0.18175805677131174,0.15,8,0.05171208899778145,0.16842842358737323,0.12394438468124855,0.8604402515723271
mom-kde,D_1_uniform,0.18175805677131174,0.15,16,0.031257793444513265,0.030369044509086545,0.085223305556389,0.8513836477987422
mom-kde,D_1_uniform,0.18175805677131174,0.15,24,0.04075076781243582,0.029068123685593084,0.08606231908323189,0.8726729559748427
mom-kde,D_1_uniform,0.18175805677131174,0.15,32,0.05418188636364716,0.027394909250077218,0.0886703128844704,0.8586477987421384
mom-kde,D_1_uniform,0.18175805677131174,0.15,40,0.0636260211926686,0.03235212067550388,0.09462308132774609,0.8634591194968553
mom-kde,D_1_uniform,0.18175805677131174,0.15,48,0.10819515556501427,0.04976801754665285,0.11993623122501794,0.8775471698113207
mom-kde,D_1_uniform,0.18175805677131174,0.15,56,0.17395249446884262,0.06438396393046086,0.13928087325977592,0.8583962264150944
mom-kde,D_1_uniform,0.18175805677131174,0.15,64,0.2436781273628818,0.0789914552958956,0.15637543079681332,0.8624842767295597
mom-kde,D_1_uniform,0.18175805677131174,0.15,72,0.30575201073939795,0.09873525672208826,0.174036397865243,0.8543710691823899
mom-kde,D_1_uniform,0.18175805677131174,0.15,79,0.3155613828296877,0.10293653969780164,0.17704681383841714,0.8560377358490566
mom-kde,D_1_uniform,0.18175805677131174,0.15,87,0.49595197941116187,0.15101952547270592,0.21488905053003052,0.8624842767295597
mom-kde,D_1_uniform,0.18175805677131174,0.15,95,0.48018165215740316,0.16359302096755268,0.22218747567281932,0.8550314465408806
mom-kde,D_1_uniform,0.18175805677131174,0.15,103,0.7289296389869837,0.2157100380398645,0.2542824737951018,0.8635849056603773
mom-kde,D_1_uniform,0.18175805677131174,0.15,111,0.7967296685586508,0.23124720035603175,0.2645166681259473,0.8628616352201258
mom-kde,D_1_uniform,0.18175805677131174,0.15,119,0.7239232227410708,0.20680650409554058,0.24988459674554858,0.8669496855345913
mom-kde,D_1_uniform,0.18175805677131174,0.15,127,1.1019322609277054,0.29120696606630786,0.29392777214509064,0.8579245283018868
mom-kde,D_1_uniform,0.18175805677131174,0.15,135,1.152146048402054,0.29294221039781154,0.2963757195874985,0.8799056603773585
mom-kde,D_1_uniform,0.18175805677131174,0.15,143,1.0924536159033356,0.31562292427342664,0.303471953923522,0.869937106918239
mom-kde,D_1_uniform,0.18175805677131174,0.15,151,1.1305499277642048,0.3203188289000183,0.30624993681578927,0.8727044025157233
rkde,D_1_uniform,0.18175805677131174,0.15,,0.0219859932583675,0.06919815627826922,0.0800886239793572,0.8669496855345912
spkde,D_1_uniform,0.18175805677131174,0.15,,0.025599416415821648,0.04896343106188609,0.08211331144964161,0.864559748427673
kde,D_1_uniform,0.18175805677131174,0.2,,0.13606865018336012,0.679013950180838,0.20790025064154552,0.8829250000000001
mom-kde,D_1_uniform,0.18175805677131174,0.2,1,0.13606865018335998,0.6790139501808375,0.20790025064154544,0.8829250000000001
mom-kde,D_1_uniform,0.18175805677131174,0.2,11,0.0744649834684075,0.22853053371890636,0.14990779466397974,0.878075
mom-kde,D_1_uniform,0.18175805677131174,0.2,22,0.024595264718551904,0.03232389087898869,0.07675311114612156,0.884525
mom-kde,D_1_uniform,0.18175805677131174,0.2,32,0.027554138336233096,0.01965242502944657,0.0728138033634496,0.88065
mom-kde,D_1_uniform,0.18175805677131174,0.2,43,0.0946636537451114,0.04546724463447479,0.11568910773092704,0.8837
mom-kde,D_1_uniform,0.18175805677131174,0.2,53,0.10842131903675314,0.04443764812969303,0.11637689208699906,0.87965
mom-kde,D_1_uniform,0.18175805677131174,0.2,64,0.22009572009451292,0.0786688892377047,0.15538026206433297,0.882075
mom-kde,D_1_uniform,0.18175805677131174,0.2,74,0.37731235280483755,0.13088653545316725,0.20010067115019028,0.883875
mom-kde,D_1_uniform,0.18175805677131174,0.2,85,0.4743698782371211,0.17473358858154375,0.22885773483331281,0.881425
mom-kde,D_1_uniform,0.18175805677131174,0.2,95,0.5196779124210525,0.17243516187133187,0.22787792559012088,0.881475
mom-kde,D_1_uniform,0.18175805677131174,0.2,106,0.7497320374455279,0.25937871994853406,0.2741534133900891,0.8775000000000001
mom-kde,D_1_uniform,0.18175805677131174,0.2,116,0.8391200196991422,0.2820968136353234,0.28728957191248744,0.8796250000000001
mom-kde,D_1_uniform,0.18175805677131174,0.2,127,1.4568968947774665,0.41056030572764846,0.3444253559802473,0.8822375
mom-kde,D_1_uniform,0.18175805677131174,0.2,137,1.5030031068718495,0.49033022711841223,0.36608234652296623,0.876325
mom-kde,D_1_uniform,0.18175805677131174,0.2,148,1.3497007697563226,0.4049610892914012,0.3389503542283046,0.8838750000000001
mom-kde,D_1_uniform,0.18175805677131174,0.2,158,1.2291897190027745,0.3863051370166009,0.33168561576090205,0.875825
mom-kde,D_1_uniform,0.18175805677131174,0.2,169,4.016945126769631,1.1412627048918498,0.5451663295895909,0.86915
mom-kde,D_1_uniform,0.18175805677131174,0.2,179,2.5268473527517057,0.6719395022233583,0.42971508182890134,0.8830875
mom-kde,D_1_uniform,0.18175805677131174,0.2,190,3.0259270625842456,0.9960732977089294,0.49872441037267784,0.881825
mom-kde,D_1_uniform,0.18175805677131174,0.2,201,3.1083861843197833,1.0234557188572815,0.5085156554731438,0.874275
rkde,D_1_uniform,0.18175805677131174,0.2,,0.01909752410246534,0.06308818623877664,0.07660373040418499,0.89185
spkde,D_1_uniform,0.18175805677131174,0.2,,0.0325184948220174,0.11136533796695872,0.09883260279962142,0.8829250000000001
kde,D_1_uniform,0.2294877424500986,0.25,,0.16355790358303895,0.8944385906517757,0.23077072034189444,0.8485347593582888
mom-kde,D_1_uniform,0.2294877424500986,0.25,1,0.16355790358303893,0.8944385906517754,0.23077072034189441,0.8485347593582888
mom-kde,D_1_uniform,0.2294877424500986,0.25,14,0.08850162124860289,0.4072786608193604,0.16898165779182667,0.850951871657754
mom-kde,D_1_uniform,0.2294877424500986,0.25,27,0.018433614668858934,0.033241505191894914,0.07057714130949083,0.8448342245989305
mom-kde,D_1_uniform,0.2294877424500986,0.25,40,0.029285972649978512,0.019504808364139408,0.07450735609045958,0.8522352941176471
mom-kde,D_1_uniform,0.2294877424500986,0.25,53,0.08189922649105849,0.0433896936194096,0.11374588976867206,0.8481497326203209
mom-kde,D_1_uniform,0.2294877424500986,0.25,66,0.15911480346848667,0.08095938649539193,0.15460558196005092,0.8508663101604278
mom-kde,D_1_uniform,0.2294877424500986,0.25,79,0.19631845295432626,0.09225914067863794,0.16681939162539333,0.8524491978609626
mom-kde,D_1_uniform,0.2294877424500986,0.25,92,0.2871913536783132,0.12055641583933911,0.1911132942013477,0.8497112299465241
mom-kde,D_1_uniform,0.2294877424500986,0.25,105,0.449244877353983,0.18506553019823585,0.23469462761670773,0.8476363636363636
mom-kde,D_1_uniform,0.2294877424500986,0.25,118,0.40843165070282544,0.1735575198004917,0.226634634240625,0.8418181818181818
mom-kde,D_1_uniform,0.2294877424500986,0.25,131,0.6536633561658893,0.27584495276486204,0.28226830768904343,0.847807486631016
mom-kde,D_1_uniform,0.2294877424500986,0.25,144,0.7057313329847386,0.26500504075271414,0.2804122038546961,0.846139037433155
mom-kde,D_1_uniform,0.2294877424500986,0.25,157,0.8720939624325523,0.31719338476402636,0.3054455400330703,0.8532406417112299
mom-kde,D_1_uniform,0.2294877424500986,0.25,171,2.122848729834389,0.8259146049458601,0.46284339222497684,0.8308235294117647
mom-kde,D_1_uniform,0.2294877424500986,0.25,184,1.7793757445456864,0.7136860695188574,0.431345128774559,0.8530695187165775
mom-kde,D_1_uniform,0.2294877424500986,0.25,197,1.5095315142932124,0.47013756448248534,0.369945727488348,0.8465668449197861
mom-kde,D_1_uniform,0.2294877424500986,0.25,210,1.5836736059086776,0.5994117517561461,0.40567681231336516,0.8386096256684491
mom-kde,D_1_uniform,0.2294877424500986,0.25,223,1.4909328611361212,0.4949799682840865,0.3759249399878684,0.8462673796791443
mom-kde,D_1_uniform,0.2294877424500986,0.25,236,1.5006208469123203,0.5109630522161812,0.38165101408293256,0.8459465240641711
mom-kde,D_1_uniform,0.2294877424500986,0.25,249,1.4020297883630108,0.49400256956792726,0.37520098294001464,0.8471229946524065
rkde,D_1_uniform,0.2294877424500986,0.25,,0.015191560721062175,0.049306552679878976,0.06857952535161334,0.8539679144385027
spkde,D_1_uniform,0.2294877424500986,0.25,,0.03620408446871708,0.11712453525541208,0.10460520955561106,0.8487700534759358
kde,D_1_uniform,0.21649259091974007,0.3,,0.20583231950332548,1.2035552271742944,0.2560338827417073,0.8647238095238096
mom-kde,D_1_uniform,0.21649259091974007,0.3,1,0.20583231950332548,1.2035552271742949,0.2560338827417073,0.8647238095238096
mom-kde,D_1_uniform,0.21649259091974007,0.3,14,0.15626384682227895,0.905283847146598,0.2227710041331766,0.8560380952380953
mom-kde,D_1_uniform,0.21649259091974007,0.3,27,0.02492091963216136,0.04457538541784989,0.08077244111607183,0.8687619047619047
mom-kde,D_1_uniform,0.21649259091974007,0.3,40,0.0292970221155573,0.025624770014479187,0.08055484408079916,0.8747047619047619
mom-kde,D_1_uniform,0.21649259091974007,0.3,53,0.05265857085669445,0.03559147602509517,0.09907346984122108,0.8680761904761904
mom-kde,D_1_uniform,0.21649259091974007,0.3,66,0.15359384423223835,0.06884379677410454,0.14384712411491393,0.8785714285714286
mom-kde,D_1_uniform,0.21649259091974007,0.3,79,0.14556640531590306,0.06944803388627732,0.14294838764343562,0.8570285714285715
mom-kde,D_1_uniform,0.21649259091974007,0.3,92,0.2574071393539064,0.11258100071795397,0.1829404662033682,0.8599238095238095
mom-kde,D_1_uniform,0.21649259091974007,0.3,105,0.45579023661585494,0.18402252717979395,0.23361439323502087,0.8667809523809524
mom-kde,D_1_uniform,0.21649259091974007,0.3,118,0.47506840775282233,0.1850511892695177,0.2348888744269201,0.8687428571428571
mom-kde,D_1_uniform,0.21649259091974007,0.3,132,0.7000927314660852,0.27236920215872573,0.28161507101964606,0.8740190476190477
mom-kde,D_1_uniform,0.21649259091974007,0.3,145,0.846817043185294,0.3343949094122114,0.3113050577256576,0.870247619047619
mom-kde,D_1_uniform,0.21649259091974007,0.3,158,0.8469062760832076,0.3377307278276059,0.31077262163689756,0.8669523809523809
mom-kde,D_1_uniform,0.21649259091974007,0.3,171,2.4094550550715916,0.7564231703434929,0.451245452574456,0.8625238095238095
mom-kde,D_1_uniform,0.21649259091974007,0.3,184,2.448494807801458,0.9223904124634649,0.48685493951218606,0.8626285714285715
mom-kde,D_1_uniform,0.21649259091974007,0.3,197,2.235658193203421,0.69201683144331,0.43429371305004366,0.865752380952381
mom-kde,D_1_uniform,0.21649259091974007,0.3,210,1.7725200411034074,0.5341428206278467,0.3919155408423537,0.8580571428571429
mom-kde,D_1_uniform,0.21649259091974007,0.3,223,2.1631075820654972,0.6897053927407278,0.4323598390030517,0.8629523809523809
mom-kde,D_1_uniform,0.21649259091974007,0.3,236,2.1354594239604574,0.6550222174076716,0.4256434355649347,0.8638857142857143
mom-kde,D_1_uniform,0.21649259091974007,0.3,250,2.0276242200271923,0.6155344790461996,0.41438061759414896,0.8676952380952381
rkde,D_1_uniform,0.21649259091974007,0.3,,0.028318966392809206,0.12402568987372967,0.09384373096016133,0.8718476190476191
spkde,D_1_uniform,0.21649259091974007,0.3,,0.03955292942118353,0.23055327522924085,0.11087435858552537,0.8644571428571429
kde,D_1_uniform,0.25786500337705864,0.35,,0.28495288166401544,1.5698341883429978,0.3007883929227398,0.8823633156966489
mom-kde,D_1_uniform,0.25786500337705864,0.35,1,0.28495288166401544,1.5698341883429974,0.3007883929227398,0.8823633156966489
mom-kde,D_1_uniform,0.25786500337705864,0.35,14,0.24192772519028988,1.343635318137744,0.2780181809865182,0.8765961199294533
mom-kde,D_1_uniform,0.25786500337705864,0.35,27,0.10317818877691505,0.4724387988465457,0.18213611143286795,0.8791181657848325
mom-kde,D_1_uniform,0.25786500337705864,0.35,40,0.07709493211572331,0.2833319602505167,0.15248069089220662,0.8807407407407407
mom-kde,D_1_uniform,0.25786500337705864,0.35,53,0.028750992013230888,0.0355653423765675,0.08309205820387967,0.8893121693121693
mom-kde,D_1_uniform,0.25786500337705864,0.35,66,0.0413227282594733,0.02835674145239772,0.08846713961672108,0.8788183421516754
mom-kde,D_1_uniform,0.25786500337705864,0.35,79,0.07465072802627615,0.04621535752333614,0.11554274430002807,0.8924691358024691
mom-kde,D_1_uniform,0.25786500337705864,0.35,92,0.11252301364959687,0.0667079552535935,0.13906089045779124,0.8853968253968254
mom-kde,D_1_uniform,0.25786500337705864,0.35,105,0.29505464183112756,0.14524684300695545,0.20638140570878372,0.883668430335097
mom-kde,D_1_uniform,0.25786500337705864,0.35,118,0.25248431712944164,0.128689751165807,0.19529927044764245,0.8854144620811287
mom-kde,D_1_uniform,0.25786500337705864,0.35,131,0.4926787208276672,0.24995074967124803,0.2668078357622188,0.8837742504409172
mom-kde,D_1_uniform,0.25786500337705864,0.35,144,0.4661175244914597,0.20340529356362874,0.24613466759756344,0.8867901234567901
mom-kde,D_1_uniform,0.25786500337705864,0.35,157,0.4829241489416015,0.22240600671894564,0.25532415532622976,0.8851146384479718
mom-kde,D_1_uniform,0.25786500337705864,0.35,171,1.1950529582703973,0.4969036279518455,0.3735268868687862,0.873694885361552
mom-kde,D_1_uniform,0.25786500337705864,0.35,184,1.1663827988117128,0.5328814556645673,0.38197304415899297,0.8848500881834216
mom-kde,D_1_uniform,0.25786500337705864,0.35,197,1.1340312607355638,0.5216447235194143,0.37600008605686674,0.8774779541446207
mom-kde,D_1_uniform,0.25786500337705864,0.35,210,1.1719509516810591,0.5455418831934142,0.38238628731749486,0.8845679012345679
mom-kde,D_1_uniform,0.25786500337705864,0.35,223,1.157226791986939,0.46527927334287666,0.36343985247916694,0.8777248677248677
mom-kde,D_1_uniform,0.25786500337705864,0.35,236,1.0952610030563596,0.5112272733319665,0.37364336164460843,0.8839153439153439
mom-kde,D_1_uniform,0.25786500337705864,0.35,249,1.167218384265638,0.5073007405094228,0.374196142167486,0.8827160493827161
rkde,D_1_uniform,0.25786500337705864,0.35,,0.049082752131557016,0.2045202296422165,0.12430843751366503,0.888589065255732
spkde,D_1_uniform,0.25786500337705864,0.35,,0.09536067515150454,0.44968958990929175,0.1712477367592587,0.8822222222222222
kde,D_1_uniform,0.25786500337705864,0.4,,0.2895389213209059,1.4950923050636291,0.30105324753125023,0.8846166666666667
mom-kde,D_1_uniform,0.25786500337705864,0.4,1,0.2895389213209058,1.4950923050636291,0.30105324753125023,0.8846166666666667
mom-kde,D_1_uniform,0.25786500337705864,0.4,14,0.26200950271814644,1.2878867323920058,0.28558242763292796,0.8843500000000001
mom-kde,D_1_uniform,0.25786500337705864,0.4,27,0.1299664532119552,0.5083909598330172,0.20173285706241983,0.8865833333333334
mom-kde,D_1_uniform,0.25786500337705864,0.4,40,0.041988934089679075,0.09116041047922024,0.1106771176105832,0.8846666666666666
mom-kde,D_1_uniform,0.25786500337705864,0.4,53,0.028688051277010147,0.0516013010833931,0.08849827254471704,0.8843000000000001
mom-kde,D_1_uniform,0.25786500337705864,0.4,66,0.023095614254118612,0.018945095620630858,0.07091395015183541,0.8872333333333333
mom-kde,D_1_uniform,0.25786500337705864,0.4,79,0.08996119214314306,0.06706483083111915,0.1342940249792851,0.8774000000000001
mom-kde,D_1_uniform,0.25786500337705864,0.4,92,0.1437216042494951,0.09186584312849405,0.16040180980102003,0.87985
mom-kde,D_1_uniform,0.25786500337705864,0.4,105,0.22260736313825125,0.14244179213796387,0.19832356060667578,0.8799666666666667
mom-kde,D_1_uniform,0.25786500337705864,0.4,118,0.21380798632674286,0.12814207542180253,0.19122666533142993,0.8876000000000001
mom-kde,D_1_uniform,0.25786500337705864,0.4,132,0.5151275719442369,0.25686860097104697,0.272650252456105,0.8822333333333333
mom-kde,D_1_uniform,0.25786500337705864,0.4,145,0.4734091045138279,0.24079182567033863,0.2618135422101519,0.8848499999999999
mom-kde,D_1_uniform,0.25786500337705864,0.4,158,0.5618322414276423,0.29901896217287904,0.2881714615483741,0.8808166666666667
mom-kde,D_1_uniform,0.25786500337705864,0.4,171,2.023431870791318,0.8540735194460852,0.4765271548544498,0.8573583333333333
mom-kde,D_1_uniform,0.25786500337705864,0.4,184,1.2552517169489525,0.590618342218356,0.3975256066586964,0.8884000000000001
mom-kde,D_1_uniform,0.25786500337705864,0.4,197,0.9928871660873728,0.5334870234551079,0.3726602444915804,0.8901166666666667
mom-kde,D_1_uniform,0.25786500337705864,0.4,210,1.217676406951591,0.5167081797041391,0.376256586977361,0.8783833333333333
mom-kde,D_1_uniform,0.25786500337705864,0.4,223,1.098930135801536,0.4823097669403461,0.3683240280582302,0.8826833333333334
mom-kde,D_1_uniform,0.25786500337705864,0.4,236,1.1163057993893146,0.5141619435043749,0.37539992573514497,0.8876166666666666
mom-kde,D_1_uniform,0.25786500337705864,0.4,250,1.0171744096330961,0.4526626886185503,0.35544630679782685,0.8834833333333334
rkde,D_1_uniform,0.25786500337705864,0.4,,0.07670008109864407,0.29529962169567514,0.15445118320739915,0.8879666666666667
spkde,D_1_uniform,0.25786500337705864,0.4,,0.04326326495483859,0.17721680363815873,0.11524616471717515,0.8846666666666666
kde,D_1_uniform,0.1926682384064992,0.45,,0.3789558425450934,1.9357448050243187,0.3394639991968144,0.8644768856447689
mom-kde,D_1_uniform,0.1926682384064992,0.45,1,0.3789558425450935,1.9357448050243191,0.3394639991968145,0.8644768856447689
mom-kde,D_1_uniform,0.1926682384064992,0.45,14,0.3309614409578931,1.5499140549975654,0.31673856273485174,0.8641524736415248
mom-kde,D_1_uniform,0.1926682384064992,0.45,27,0.14130569570036292,0.5601909472048419,0.2039068753091329,0.8721492295214923
mom-kde,D_1_uniform,0.1926682384064992,0.45,40,0.04544500458066053,0.08791295027724694,0.11145836593780052,0.8739659367396594
mom-kde,D_1_uniform,0.1926682384064992,0.45,53,0.05054582131341406,0.04658008794692612,0.10834721909339284,0.8641849148418491
mom-kde,D_1_uniform,0.1926682384064992,0.45,66,0.11380714833258024,0.08073962460188011,0.14689563360895128,0.8671046228710463
mom-kde,D_1_uniform,0.1926682384064992,0.45,79,0.19207698540896873,0.10677504963319151,0.1716490735912617,0.8747607461476075
mom-kde,D_1_uniform,0.1926682384064992,0.45,92,0.33525928829816565,0.16231594575530772,0.21538461508729154,0.8630656934306569
mom-kde,D_1_uniform,0.1926682384064992,0.45,105,0.6552812906772181,0.3251933388632436,0.3010718990707975,0.8636009732360098
mom-kde,D_1_uniform,0.1926682384064992,0.45,118,0.5580504016348491,0.2551552652989322,0.27114100873514013,0.8680616382806163
mom-kde,D_1_uniform,0.1926682384064992,0.45,131,1.43019994397872,0.6521514858547721,0.41375330843855523,0.8770154095701541
mom-kde,D_1_uniform,0.1926682384064992,0.45,144,1.5297844710865447,0.6408293108482539,0.41384963237109684,0.8595620437956204
mom-kde,D_1_uniform,0.1926682384064992,0.45,157,1.3707379320532893,0.6113112529515272,0.3982245880129645,0.8598621248986212
mom-kde,D_1_uniform,0.1926682384064992,0.45,171,3.39712430472209,1.2845357266608273,0.5612627818627159,0.8695133819951338
mom-kde,D_1_uniform,0.1926682384064992,0.45,184,4.345494691088346,1.4312663396249294,0.6016259809679473,0.8611192214111922
mom-kde,D_1_uniform,0.1926682384064992,0.45,197,3.0591916200314824,1.237762984289204,0.5405673982940071,0.859383617193836
mom-kde,D_1_uniform,0.1926682384064992,0.45,210,3.415284143637274,1.0942856806574042,0.5287025741991974,0.8778426601784266
mom-kde,D_1_uniform,0.1926682384064992,0.45,223,3.034342977710604,0.8816609695216371,0.48071607790590676,0.8684266017842661
mom-kde,D_1_uniform,0.1926682384064992,0.45,236,3.066039109322049,1.2560777409841242,0.5446583439365907,0.8607137064071371
mom-kde,D_1_uniform,0.1926682384064992,0.45,249,2.3521044341871225,0.9399963756811783,0.4760659028384728,0.8581346309813463
rkde,D_1_uniform,0.1926682384064992,0.45,,0.12960857021080505,0.7707621312551862,0.20018951931899587,0.8721654501216545
spkde,D_1_uniform,0.1926682384064992,0.45,,0.09146812632737711,0.4240741456886982,0.1655339639234388,0.8651743714517437
kde,D_1_uniform,0.21649259091974007,0.5,,0.38877179427278485,2.017036334525166,0.3456367385087622,0.843632
mom-kde,D_1_uniform,0.21649259091974007,0.5,1,0.3887717942727848,2.017036334525166,0.3456367385087622,0.843632
mom-kde,D_1_uniform,0.21649259091974007,0.5,14,0.3507229409900365,1.7840777497185871,0.3284691514454364,0.8367519999999999
mom-kde,D_1_uniform,0.21649259091974007,0.5,27,0.24493058501322265,1.1055198463575397,0.2755989280486226,0.845552
mom-kde,D_1_uniform,0.21649259091974007,0.5,40,0.06402071831126535,0.17530332176543223,0.13369724363414465,0.844656
mom-kde,D_1_uniform,0.21649259091974007,0.5,53,0.04455271786641282,0.05001552804376115,0.10227052505863446,0.840512
mom-kde,D_1_uniform,0.21649259091974007,0.5,66,0.06972577460626553,0.05552199029754463,0.12120955061780538,0.8487840000000001
mom-kde,D_1_uniform,0.21649259091974007,0.5,79,0.11104139757520412,0.07362491748755431,0.1434637998594611,0.857328
mom-kde,D_1_uniform,0.21649259091974007,0.5,92,0.25242381644655376,0.1409487767308366,0.19953288937209362,0.844944
mom-kde,D_1_uniform,0.21649259091974007,0.5,105,0.4386565003380566,0.23343954443401138,0.2569360347480442,0.8497760000000001
mom-kde,D_1_uniform,0.21649259091974007,0.5,118,0.41543436995291005,0.19844919901940491,0.24066774213566747,0.844
mom-kde,D_1_uniform,0.21649259091974007,0.5,132,0.971021282558535,0.4748610063160075,0.35732838382848536,0.840576
mom-kde,D_1_uniform,0.21649259091974007,0.5,145,0.6302698531585229,0.2892809119338855,0.28898865682284003,0.8613919999999999
mom-kde,D_1_uniform,0.21649259091974007,0.5,158,0.9880540365789602,0.41823129118862673,0.3432641386971715,0.85192
mom-kde,D_1_uniform,0.21649259091974007,0.5,171,2.606580014139047,0.8455427004783407,0.4775714356654022,0.847776
mom-kde,D_1_uniform,0.21649259091974007,0.5,184,3.995697023831128,1.4038265420504028,0.5864302078199458,0.8359679999999999
mom-kde,D_1_uniform,0.21649259091974007,0.5,197,2.545628521666023,0.9573967752412598,0.48967635129088605,0.844512
mom-kde,D_1_uniform,0.21649259091974007,0.5,210,2.7157258026904048,1.1309428994506647,0.5370699235981411,0.844144
mom-kde,D_1_uniform,0.21649259091974007,0.5,223,2.306080933245579,0.9876776534365462,0.49069772121275307,0.850648
mom-kde,D_1_uniform,0.21649259091974007,0.5,236,2.6884587032380596,1.1817829186027355,0.5421139115977771,0.838912
mom-kde,D_1_uniform,0.21649259091974007,0.5,250,2.0566542641450476,0.8923176265204961,0.4686348664196512,0.851344
rkde,D_1_uniform,0.21649259091974007,0.5,,0.16500382479567174,0.8326985840172191,0.22778879535555385,0.8515199999999999
spkde,D_1_uniform,0.21649259091974007,0.5,,0.05700124138456189,0.2126034336265266,0.13220720838650113,0.8449599999999999
kde,D_1_uniform,0.24326293898144086,0.05,,0.03793922235139868,0.11910191953896343,0.10586497372708352,0.7549367088607595
mom-kde,D_1_uniform,0.24326293898144086,0.05,1,0.03793922235139874,0.11910191953896324,0.10586497372708341,0.7549367088607595
mom-kde,D_1_uniform,0.24326293898144086,0.05,3,0.03473674176776297,0.08020827045091754,0.0997430799363423,0.7577215189873417
mom-kde,D_1_uniform,0.24326293898144086,0.05,6,0.02401247487424435,0.037150432592748334,0.08196117178499314,0.7640506329113924
mom-kde,D_1_uniform,0.24326293898144086,0.05,8,0.022169971802152227,0.030434636211326558,0.07782662426267778,0.7443881856540084
mom-kde,D_1_uniform,0.24326293898144086,0.05,11,0.01461181689164887,0.016221658884499862,0.06160055961738919,0.7654852320675105
mom-kde,D_1_uniform,0.24326293898144086,0.05,14,0.01442770765488941,0.01453237381732363,0.05959670299543222,0.7446413502109704
mom-kde,D_1_uniform,0.24326293898144086,0.05,16,0.016505213518655065,0.01727814659098308,0.0646411397970934,0.7324894514767932
mom-kde,D_1_uniform,0.24326293898144086,0.05,19,0.01780073494453978,0.01658939414312844,0.06445083250168432,0.750548523206751
